sim_id,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20,year_21
21,-0.08889000711334612,0.008442502072560752,-0.03322227229726265,0.06547859457587751,0.012552498632147085,-0.0005763305691675266,-0.039406788034806274,0.06748800444979743,-0.04850554726351195,0.026955011035204188,0.06436676991295626,0.02303278315861766,0.023504173591286825,0.014790474462585109,0.02278155912917828,-0.02456315189035098,0.03329672356968668,-0.03136287361237509,-0.01315090154732808,-0.037196617343158475,0.09745846809380196
22,-0.028446372447748804,0.012365818491159804,0.004842037492388549,-0.03719091389142518,-0.022830988391619886,0.06797811455886198,0.07420012214525842,-0.02068948773455074,-0.08974303515891574,0.017527314762775668,0.028274969972201847,0.06867017589345809,-0.019069577522530502,-0.059344447409009064,-0.0976602067509475,-0.0557556817700381,-0.03205603826024159,0.2526262616941449,0.05619929885881941,0.07379625291980775,0.15240257127716805
23,0.02740464613057831,-0.022181734731348293,0.03302551187024177,-0.033401786587522055,0.0011471072145716112,-0.05562886314565989,0.11104851877539362,-0.024984417014047168,-0.1218280230092854,-0.038618769215352976,0.0017344377427880998,0.0383700697461459,-0.004229448637686191,0.04426037679894457,0.015024797213813964,0.08978943009235238,0.18811433798098445,0.09021814789768995,0.19038427574162717,-0.002725805564664397,0.02413714607568401
24,-0.0063949693526819855,-0.02155405246506647,0.07772641030097946,0.031176078979686366,0.03779158738155633,0.00851847444375363,0.021435570978467603,0.03339560384599197,0.03451567945184562,-0.01021194743165507,-0.033074350021090174,-0.0005691905900054693,0.0281140192679024,0.029280853265727526,0.00342281220920832,0.01961569337155239,0.048659151818756505,0.08430201731479531,0.008977307504258474,-0.02549187566543074,0.03916741147349725
25,0.07633428797990718,-0.04962330899281994,-0.05073514033788832,-0.081205586329834,-0.07649533509282554,0.004887389884845521,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.15927582686149339,0.13331833453538028,0.005168656270110838,0.01860029890708141,0.06669800285182495,0.004816931160551648,0.013393092697523859,-5.8338600625194406e-05,-0.010248523690522197,-0.15567643467981396,-0.05578242451271492,0.0027414211450370565
26,-0.011346396815389154,0.00966076592308283,-0.015260808365570344,-0.07311732007286383,-0.09889894590370596,-0.07716690882936779,0.05481731158778569,-0.005529137560678465,-0.06566738679306296,-0.020389869958670415,0.0017092297775827784,0.05977963840371972,0.021435570978467603,0.015126061979743104,-0.02792503850162619,0.004381774557754737,0.01639230386462114,-0.06110037982224164,-0.004591051317929993,-0.06866753903744134,0.010675079839919726
27,-0.02942832466642877,0.03845109691278335,0.012275326094953992,0.10652074418392923,0.15471591201636187,0.1195536119516561,0.16077321134488992,0.0059681337722265965,0.04167222769359799,0.025144494961714538,-0.03647529900603461,0.09314832120171126,0.0720908090417364,-0.001832860749488936,-0.008054504811190783,-0.09009055783775237,0.029156456970374847,0.020315402513363848,0.006287851614069399,0.029239223785477764,0.016288290926872614
28,0.0010835265497321734,0.030169365189279703,0.05954689270225735,0.02699928247404044,0.05454706420919959,0.08976295191255872,0.042288990324287054,-0.009681890320329786,0.05112307606913304,0.023963976708823272,0.05674287905853458,0.04682409768225949,0.02423140145385302,0.014796192932722805,0.0823473341015913,0.05731174544484317,0.028748656926538833,-0.006766053924133821,-0.013687465687720385,-0.014879420061233384,0.031133313490282106
29,0.040829540244036434,-0.015009469703147637,-0.0033481605894797144,0.012649918105789538,0.003923268694962706,-0.013534918400980867,-0.026853141604926915,0.04509197743886771,0.031861365171198065,-0.060927950869310125,-0.13787805025683347,-0.0020105680194356466,0.04248574632216505,0.02403911798411785,-0.0006670782883442124,0.03209308509343252,0.032037542390131735,0.09059272686196553,0.05407329072383777,0.013963011136263486,-0.01443544461218946
30,0.11178376376371055,0.23686636505316352,0.05075880985350582,0.02759643671691845,-0.005297334717018741,0.054950776773823706,0.06351461633079457,0.06771129635265376,0.07331847075741482,0.0021443880627073906,0.015240443207146707,0.05649429316671417,0.022833190338024337,0.05991057336089857,0.012552498632147085,-0.0005763305691675266,-0.012021179156231411,-0.020846727225749255,0.10256063737013693,0.011702624363025375,0.0417510739700792
31,0.05102624206575158,0.020933622671211866,0.04590908523343384,0.05961348252391238,0.031214668156433666,0.002996970439633211,0.07365042419861502,0.05846382627014092,0.06370946940140053,-0.025506369445125927,-0.0010058767142069683,-0.027893117321920374,0.04023619118118503,-0.03716115413325973,-0.034936127697749966,0.008499036672793286,0.03590981164249519,-0.030569674068653747,-0.06118506855572103,-0.15790354778416274,-0.010432458507049902
32,-0.12253989570409915,-0.07290450683104488,0.058365230668770134,-0.013287997462302109,-0.05387380003170251,-0.02616373777776799,-0.0004640594308981007,0.06575677282832645,-0.014169577538660988,-0.017246124246697962,-0.021319727455457294,0.025455493242960484,-0.01650675505206109,0.09376043479837523,0.015178932581916594,0.031711869931220056,0.015325103577544191,0.02367804367127799,0.019082143207103875,-0.05519291734833666,0.030793703589048205
33,-0.09492778842213713,0.014249098444838066,0.013552328782214544,0.016249939377331123,0.019290237091062958,0.0007713046167454211,0.015126061979743104,-0.02792503850162619,0.004381774557754737,0.01639230386462114,-0.06110037982224164,0.06811044416381795,0.15240257127716805,0.1680627641109319,0.0007639960399501508,0.03846181439477531,0.05090386806201433,0.020149016518727223,0.09243218492997904,0.059001729166159776,0.047856138232220576
34,0.04028733948383551,-0.045389581123573476,-0.043472820294300434,-0.03166469678688542,-0.1329047130515534,0.08950145097867729,0.20527086862786997,-0.02177030502227734,0.22666738584077392,0.16025330892228135,0.029606206151133886,0.036063760027324546,0.027953507033170056,0.04594981860169079,0.06319230671727441,0.07424945199336273,0.0540311695998272,-0.00521909168479309,0.05102624206575158,0.020933622671211866,0.05840146346444081
35,0.04237123697766942,0.034037086276389676,-0.049407531129056194,-0.1434132833015306,-0.009326092852967406,0.05522655912088008,0.011257117079635537,0.009885871632892783,0.013450894429110424,0.02415492521826854,0.13679031692311297,0.12367975797769766,0.16899550807497488,0.08105651591925545,-0.0049851771713745364,0.07472554095781088,0.02815498806673793,-0.03457835186186034,0.09907059068764777,0.009525257639794482,0.07623805115305331
36,0.01041279437881343,0.046225217964285595,-0.0034178765959546687,-0.02871232318376256,-0.016800826856763127,0.019385155276800098,0.017930268681566067,0.010578799310315386,0.029152458653708312,0.01081979999768568,-0.02994043999248146,0.00732898516381754,0.02039034568448307,-0.055460249568366704,0.02770419661784631,0.08287636971891303,0.009333812953931188,-0.016832619674398547,-0.08588848725511113,0.027031862256106813,0.053648497988271496
37,-0.04056938058421847,-0.005637525045480252,-0.025838511639785726,0.11886890957762948,0.005320447429078421,-0.011443240120825341,-0.06504903210521822,-0.011188332158927672,0.021403949475942596,0.06692223099929095,0.005262864003230632,-0.04889617861396572,-0.056947025472608256,-0.08296368035457874,-0.12481355296141478,0.2341697026224454,0.11449748966614386,0.010281475718876642,0.036219566792590606,0.03942978255274464,0.03223561708346208
38,-0.013754734367317636,-0.007547991372525836,-0.004042477083777581,0.020435228983264355,0.006297766455834597,-0.01669743734389148,-0.0253224956421449,0.04237123697766942,0.034037086276389676,-0.049407531129056194,-0.1434132833015306,-0.009326092852967406,0.053724110108185875,0.0012990776355567737,0.007170867643536217,-0.011679526504085241,0.007461879601311705,-0.003506954269905417,-0.03457835186186034,0.09907059068764777,0.009525257639794482
39,-0.0162462464960763,0.06081204173790412,0.0012446836373436378,-0.007829901167596347,-0.02712704838623795,0.05550996276826985,-0.042678964071087205,0.023634010206012964,0.07067891964497917,0.015240547515204036,0.027084564191957573,0.008075881188370368,0.02740464613057831,-0.022181734731348293,0.03302551187024177,-0.033401786587522055,0.0011471072145716112,-0.05562886314565989,0.11104851877539362,0.0408922640134475,-0.011000442122731982
40,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.15927582686149339,0.13331833453538028,0.005168656270110838,0.01860029890708141,0.06669800285182495,0.044928536492972036,0.04979001272479147,0.08622357462744075,0.055909746701747885,0.037811335473967846,-0.026074719040020927,0.0927671693931366,0.010791209501792631,0.039806038468316006,0.0417510739700792,-3.963623685946036e-05,0.030429494047507367,-0.00887580242302415
41,-0.04677990554653519,-0.06866753903744134,0.010675079839919726,0.04982300929955519,-0.009062060943608743,0.040276012846963534,-0.013287997462302109,-0.05387380003170251,-0.02616373777776799,-0.0004640594308981007,0.06575677282832645,-0.014169577538660988,-0.017246124246697962,-0.021319727455457294,0.025455493242960484,-0.01650675505206109,0.09376043479837523,0.019539300966798265,0.015126061979743104,-0.02792503850162619,0.004381774557754737
42,0.04490965294620502,-0.04938033602649569,-0.05318883424782888,0.008718766633751039,0.024648367639700457,0.03451567945184562,-0.01021194743165507,-0.009774094354617697,-0.02996308879641303,-0.020846727225749255,0.10256063737013693,0.011702624363025375,0.0417510739700792,0.01360992469523069,0.019644900767271215,0.061907521205541424,0.04354140256395621,-0.0011521168442352808,0.06996550155243682,0.0634970250320656,0.04812106459312323
43,0.07772641030097946,0.031176078979686366,0.03779158738155633,0.00851847444375363,0.021435570978467603,0.04948194874224675,0.00022826238394464397,0.07698443952173475,0.15261343281996542,0.09511245755734427,0.19460797607474095,-0.008248630740864026,0.06208251319461728,0.04618033823150406,-0.00039668250200649,0.0320296105725281,0.0748770995501764,0.028516291247346292,0.015487793012481365,-0.09096881126589298,-0.05048555245022713
44,0.05750007864095875,0.029486966374752895,0.008080301731063687,0.06736312926851827,0.04490472173897989,0.13498531885131013,0.12926506844514737,0.15170152090831238,0.08927835889575753,0.026650294369621963,0.05023086249500809,0.021330709658760057,-0.034785772257091875,0.10183186860558922,0.05790043189516751,0.020841236177624917,-0.03163850228123829,-0.0883003365479709,-0.02486485722016533,-0.002487481497062186,-0.0027283911528191464
45,0.026508189548699945,0.06438663738759,0.022578594132397916,0.09140733834896966,0.044948861138336606,0.050512162209031305,-0.029910882190410843,0.09395215948939031,0.024905751099002196,0.04188973617586783,0.06439905428187961,-0.0007330077890140873,0.03764176433914727,0.08734846799044324,0.03790628799489715,0.022684370018144242,-0.013293106975691601,-0.019886363012011198,0.027985131753974917,0.024649406615095838,0.02232662736483993
46,0.04154225173810074,-0.06581065085683803,-0.03651943588496546,0.008475104952900851,0.02765786528493706,0.021182684662227964,0.06509170871596559,0.011257117079635537,0.009885871632892783,0.013450894429110424,0.02415492521826854,0.13679031692311297,0.12367975797769766,0.16899550807497488,0.08105651591925545,-0.0049851771713745364,0.07472554095781088,0.02815498806673793,-0.03457835186186034,0.09907059068764777,0.009525257639794482
47,-0.07716690882936779,0.05481731158778569,-0.005529137560678465,-0.06566738679306296,-0.020389869958670415,0.0017092297775827784,0.05977963840371972,-0.01375974830781866,-0.009995613412700156,-0.03833580052512118,0.07122724602773757,-0.04075534184360642,0.08570673383282468,0.009428846587031999,0.02435138468706542,0.03598242857365579,0.01961569337155239,0.048659151818756505,0.12790301675578866,0.11004866409985843,0.1786296003926594
48,-0.005133491311685329,0.04220342435102671,0.00888128311780124,-0.003576996288077466,-0.04388965059227629,0.01970623765645272,0.06570940764382426,0.04614115426521307,-0.005814780866760401,0.008527595105345247,-0.010202013685965725,-0.0007087971577727721,0.01219014238418171,0.016357579018128617,-0.01475725902830638,-0.02942832466642877,0.03660958204538981,0.04647911062049513,-0.04572308988216685,-0.13068905238419817,-0.027128337150302294
49,0.0049317270532911505,0.007477942352647772,0.006612771198706547,-0.010420765207966178,0.021515981298733042,0.007974038851990953,-0.017751195343342213,0.027513738163283858,0.010764415351345306,0.013427251399639835,0.05878796760083395,0.1442680668719345,0.09036745043547073,0.20817411967213192,0.009591104411358879,0.05631413212158116,0.042268457879275786,0.005827663009140014,0.020169020825399984,0.07150946280620203,0.04824130298852722
50,0.003923268694962706,-0.013534918400980867,-0.026853141604926915,0.03177406639494155,0.03764176433914727,0.08734846799044324,0.03790628799489715,0.022684370018144242,-0.013293106975691601,-0.019886363012011198,0.027985131753974917,0.024649406615095838,0.02232662736483993,0.05618386114043311,0.02554805067516022,-0.09941841958590553,-0.055412634380477395,0.013393092697523859,0.012404677307871216,0.007170867643536217,-0.011679526504085241
51,0.00906408850801866,-0.017449686457939966,0.03195651403544279,0.032987146810026395,0.043783032082419,0.03344474957879514,0.0029025417067542396,0.007221085628945011,0.00902087018533543,-0.029534921581718058,0.02709928010278606,0.055970802408372225,-0.03677184575890198,-0.1218280230092854,-0.038618769215352976,0.0017344377427880998,0.0383700697461459,-0.004229448637686191,0.04426037679894457,0.015024797213813964,0.08978943009235238
52,0.1784795106950509,0.17095955027704018,-0.011320186630305316,0.05327822497532394,0.0462263520970877,0.054118305348248005,-0.0074318819833296195,0.055383400241375814,0.05517479340364767,0.08078541694248285,0.08847001808827315,0.01685672166555747,0.025860773477762753,0.017924797219877563,0.023580997183367442,0.017281620614598397,-0.034287320165793035,0.016661813725847092,0.017238679523561444,-0.02879538165637836,-0.005133491311685329
53,0.023597433850476822,-0.022856495367242196,-0.004517566543534055,-0.07031992292326242,0.12512951565687028,0.04630595254479673,0.0033421825569468046,-0.04227611970469211,-0.050498900630185264,0.010783273399662228,0.04645933327868312,-0.031242931752715704,-0.04904310773206642,-0.10338315238127574,-0.05509488366834008,0.011611238192971548,0.23950488532678857,0.04837086616455555,0.1043825189063411,0.1442516967700536,0.12849048001054955
54,-0.045389581123573476,-0.05750531694245116,0.017527314762775668,0.028274969972201847,0.0331860274858787,-0.06097355054458573,0.036030525765955626,0.20527086862786997,-0.02177030502227734,0.22666738584077392,0.16025330892228135,0.029606206151133886,0.036063760027324546,0.027953507033170056,0.04594981860169079,0.06319230671727441,0.07424945199336273,0.0540311695998272,-0.00521909168479309,0.05102624206575158,0.020933622671211866
55,0.04248574632216505,0.02403911798411785,-0.0006670782883442124,0.03209308509343252,0.032037542390131735,0.13328823247215815,0.10421237703207416,0.18772419387962436,0.06552574171230927,0.023924418008826748,0.05838048512076765,0.019600514325103572,0.00779473378207362,-0.001517564516523798,-0.14258923569181944,-0.06851762111446583,-0.028919930259445434,0.04248151104216597,-0.02927708533922444,-0.05873782374826621,0.001374842288426062
56,-0.0489350186692615,-0.06482928669907931,-0.08472219196931578,-0.10825506337615295,0.263310632907053,0.11011995149387833,0.03595651255263394,0.08994307343333154,0.031214668156433666,0.002996970439633211,0.07365042419861502,0.05846382627014092,0.06370946940140053,-0.025506369445125927,-0.0010058767142069683,-0.027893117321920374,0.02639861893020655,0.029078939581978474,0.06331349843036885,0.03112869326451413,0.0019359245923828542
57,0.10133919983596766,0.039463226707756656,0.037833419266079034,-0.08240092046298034,-0.06711143021698956,-0.009372199840067003,0.001754605321988245,-0.001517564516523798,-0.14258923569181944,-0.06851762111446583,-0.028919930259445434,0.04248151104216597,-0.03414049173007912,-0.1218280230092854,-0.038618769215352976,0.0017344377427880998,0.0383700697461459,-0.004229448637686191,0.04426037679894457,0.015024797213813964,0.08949304792975198
58,0.04800823393719242,-0.02996308879641303,-0.020846727225749255,0.10256063737013693,0.011702624363025375,0.0417510739700792,-3.963623685946036e-05,0.10150316879458134,0.14083582185004723,0.09874539105052259,0.18307662312199474,0.0452438535946445,0.040449890021927545,-0.06267119191694225,-0.0777020536288688,-0.015065250731236896,0.002353141630354524,-0.001668183540305831,-0.12036325534435462,-0.08772596864057779,-0.042448068992912216
59,0.07462004907188186,0.07988536334400807,0.018118850213676558,0.0025336243002390554,-0.10033392389766944,-0.06031508786027079,0.01974060520282703,0.00435558155294859,-0.018978511458347606,-0.15049273384696898,-0.06866403183244768,0.015151760354786346,0.02923423138402624,-0.08370626856186839,-0.0014347097716089039,-0.0162462464960763,0.06081204173790412,0.0012446836373436378,-0.007829901167596347,-0.02712704838623795,0.05550996276826985
60,-0.062258592534061,-0.011200022754991325,0.017044371176663856,0.04724433085543002,-0.011456943698128315,-0.016235574331397593,-0.02641509517482331,0.02349940927067805,-0.016313320641010303,0.09849201751450516,0.01685672166555747,0.025860773477762753,0.017924797219877563,0.023580997183367442,0.017281620614598397,-0.034287320165793035,0.016661813725847092,0.017238679523561444,-0.08531813387807584,0.051639251347764654,0.06679229388045187
61,0.026650294369621963,0.05023086249500809,0.021330709658760057,-0.03037192734020063,0.04806240645073723,0.016226096778767064,-0.03269455800362337,0.0670983972639024,0.024600949002244726,-0.00745868450345515,0.05878796760083395,0.1442680668719345,0.09036745043547073,0.1791903172833441,0.04618033823150406,-0.02239516378052814,0.01848809379400931,-0.10478409704311777,-0.050209993324580156,0.020283963990658363,-0.0005485705735380322
62,0.002721033292247158,-0.005133491311685329,0.04220342435102671,0.00888128311780124,-0.003576996288077466,-0.017420439501306575,0.03930624981704534,-0.03268418807681166,0.024820507352673524,0.05454457330743639,0.02157137338810507,0.0230773999402624,0.007822680867767927,0.03141904600384711,-0.014865073275704896,0.008424930808509461,0.02517833335626331,0.09044619152700702,0.05268977902213795,0.02176619879236522,-0.007656332504046889
63,-0.011513472180371801,0.03614906441302523,0.005747103245119043,0.07395787540543002,0.042413614625101466,-0.009200394809037693,0.004299657044073789,-0.01473198548039481,0.0033751049213474834,0.011213727722435705,0.013538887880741127,-0.009866661182637375,-0.029950006555454843,0.041625614727588994,0.03305770518251055,-0.045628209002634,-0.13008317716932508,-0.023728592557452504,0.040829540244036434,0.01853262344435327,0.010068724907123608
64,0.025144494961714538,-0.03647529900603461,0.09314832120171126,0.0720908090417364,-0.001832860749488936,0.009227329261559551,0.03341163695318257,0.0049317270532911505,0.007477942352647772,0.006612771198706547,-0.010420765207966178,0.021515981298733042,0.007974038851990953,-0.017751195343342213,-0.020869068846696422,0.016721652182922028,0.03808185594297404,-0.00496676521662024,-0.11399169447086158,-0.051075149006804765,-0.0021335904868741654
65,-0.007547991372525836,-0.004042477083777581,0.020435228983264355,0.006297766455834597,-0.01669743734389148,-0.0253224956421449,0.04237123697766942,0.034037086276389676,-0.049407531129056194,-0.1434132833015306,-0.009326092852967406,0.05522655912088008,0.011257117079635537,0.009885871632892783,0.027960518648294186,-0.00894110017760338,-0.02810689182065751,0.02334834607514963,-0.0063949693526819855,-0.021677462962518174,0.01041279437881343
66,-0.01928682094180781,-0.02094376794236849,0.013055502677213972,0.03913718739332794,0.0060348711455441165,-0.09190603741494878,-0.09492778842213713,0.014249098444838066,0.028343350896880053,0.030403777928640862,0.019290237091062958,0.00022826238394464397,0.07698443952173475,0.15261343281996542,0.09511245755734427,0.19460797607474095,-0.008248630740864026,0.06208251319461728,0.038715639121415735,-0.02775432483880939,0.0035007798920464336
67,0.023175625805814403,-0.03553245916052851,0.02849595128758009,0.006364926000034128,-0.04579112302167692,-0.01582101293001888,0.05764210194520755,0.0704862757948348,-0.04677990554653519,-0.06866753903744134,0.010675079839919726,0.04982300929955519,0.021457461599548977,-0.05439192569851582,-0.03603910562800098,-0.05685112987281479,-0.1431778791867063,0.15155688308086152,0.1585077643839471,0.046004160625338054,0.1786110197944668
68,0.016226096778767064,-0.03269455800362337,0.09547372235376145,0.07520625932878826,0.001623004560214426,-0.01534755215224717,-0.09563878585135667,-0.008340888828211813,0.2526262616941449,0.05619929885881941,0.021745312234367698,0.0900989218150235,0.03219585093613028,-0.08633037716556878,-0.0929254930148846,0.009416902762785275,0.010180296726133154,0.032883772015831446,0.010764415351345306,0.013427251399639835,0.05878796760083395
