sim_id,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10
23,0.02740464613057831,-0.022181734731348293,0.03302551187024177,-0.033401786587522055,0.0011471072145716112,-0.05562886314565989,0.11104851877539362,-0.024984417014047168,-0.1218280230092854,-0.038618769215352976
24,-0.0063949693526819855,-0.02155405246506647,0.07772641030097946,0.031176078979686366,0.03779158738155633,0.00851847444375363,0.021435570978467603,0.03339560384599197,0.03451567945184562,-0.01021194743165507
25,0.07633428797990718,-0.04962330899281994,-0.05073514033788832,-0.081205586329834,-0.07649533509282554,0.004887389884845521,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.15927582686149339
26,-0.011346396815389154,0.00966076592308283,-0.015260808365570344,-0.07311732007286383,-0.09889894590370596,-0.07716690882936779,0.05481731158778569,-0.005529137560678465,-0.06566738679306296,-0.020389869958670415
27,-0.02942832466642877,0.03845109691278335,0.012275326094953992,0.10652074418392923,0.15471591201636187,0.1195536119516561,0.16077321134488992,0.0059681337722265965,0.04167222769359799,0.025144494961714538
28,0.0010835265497321734,0.030169365189279703,0.05954689270225735,0.02699928247404044,0.05454706420919959,0.08976295191255872,0.042288990324287054,-0.009681890320329786,0.05112307606913304,0.023963976708823272
29,0.040829540244036434,-0.015009469703147637,-0.0033481605894797144,0.012649918105789538,0.003923268694962706,-0.013534918400980867,-0.026853141604926915,0.04509197743886771,0.031861365171198065,-0.060927950869310125
30,0.11178376376371055,0.23686636505316352,0.05075880985350582,0.02759643671691845,-0.005297334717018741,0.054950776773823706,0.06351461633079457,0.06771129635265376,0.07331847075741482,0.0021443880627073906
31,0.05102624206575158,0.020933622671211866,0.04590908523343384,0.05961348252391238,0.031214668156433666,0.002996970439633211,0.07365042419861502,0.05846382627014092,0.06370946940140053,-0.025506369445125927
32,-0.12253989570409915,-0.07290450683104488,0.058365230668770134,-0.013287997462302109,-0.05387380003170251,-0.02616373777776799,-0.0004640594308981007,0.06575677282832645,-0.014169577538660988,-0.017246124246697962
33,-0.09492778842213713,0.014249098444838066,0.013552328782214544,0.016249939377331123,0.019290237091062958,0.0007713046167454211,0.015126061979743104,-0.02792503850162619,0.004381774557754737,0.01639230386462114
34,0.04028733948383551,-0.045389581123573476,-0.043472820294300434,-0.03166469678688542,-0.1329047130515534,0.08950145097867729,0.20527086862786997,-0.02177030502227734,0.22666738584077392,0.16025330892228135
35,0.04237123697766942,0.034037086276389676,-0.049407531129056194,-0.1434132833015306,-0.009326092852967406,0.05522655912088008,0.011257117079635537,0.009885871632892783,0.013450894429110424,0.02415492521826854
36,0.01041279437881343,0.046225217964285595,-0.0034178765959546687,-0.02871232318376256,-0.016800826856763127,0.019385155276800098,0.017930268681566067,0.010578799310315386,0.029152458653708312,0.01081979999768568
37,-0.04056938058421847,-0.005637525045480252,-0.025838511639785726,0.11886890957762948,0.005320447429078421,-0.011443240120825341,-0.06504903210521822,-0.011188332158927672,0.021403949475942596,0.06692223099929095
38,-0.013754734367317636,-0.007547991372525836,-0.004042477083777581,0.020435228983264355,0.006297766455834597,-0.01669743734389148,-0.0253224956421449,0.04237123697766942,0.034037086276389676,-0.049407531129056194
39,-0.0162462464960763,0.06081204173790412,0.0012446836373436378,-0.007829901167596347,-0.02712704838623795,0.05550996276826985,-0.042678964071087205,0.023634010206012964,0.07067891964497917,0.015240547515204036
40,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.15927582686149339,0.13331833453538028,0.005168656270110838,0.01860029890708141,0.06669800285182495,0.044928536492972036,0.04979001272479147
41,-0.04677990554653519,-0.06866753903744134,0.010675079839919726,0.04982300929955519,-0.009062060943608743,0.040276012846963534,-0.013287997462302109,-0.05387380003170251,-0.02616373777776799,-0.0004640594308981007
42,0.04490965294620502,-0.04938033602649569,-0.05318883424782888,0.008718766633751039,0.024648367639700457,0.03451567945184562,-0.01021194743165507,-0.009774094354617697,-0.02996308879641303,-0.020846727225749255
43,0.07772641030097946,0.031176078979686366,0.03779158738155633,0.00851847444375363,0.021435570978467603,0.04948194874224675,0.00022826238394464397,0.07698443952173475,0.15261343281996542,0.09511245755734427
44,0.05750007864095875,0.029486966374752895,0.008080301731063687,0.06736312926851827,0.04490472173897989,0.13498531885131013,0.12926506844514737,0.15170152090831238,0.08927835889575753,0.026650294369621963
45,0.026508189548699945,0.06438663738759,0.022578594132397916,0.09140733834896966,0.044948861138336606,0.050512162209031305,-0.029910882190410843,0.09395215948939031,0.024905751099002196,0.04188973617586783
46,0.04154225173810074,-0.06581065085683803,-0.03651943588496546,0.008475104952900851,0.02765786528493706,0.021182684662227964,0.06509170871596559,0.011257117079635537,0.009885871632892783,0.013450894429110424
47,-0.07716690882936779,0.05481731158778569,-0.005529137560678465,-0.06566738679306296,-0.020389869958670415,0.0017092297775827784,0.05977963840371972,-0.01375974830781866,-0.009995613412700156,-0.03833580052512118
48,-0.005133491311685329,0.04220342435102671,0.00888128311780124,-0.003576996288077466,-0.04388965059227629,0.01970623765645272,0.06570940764382426,0.04614115426521307,-0.005814780866760401,0.008527595105345247
49,0.0049317270532911505,0.007477942352647772,0.006612771198706547,-0.010420765207966178,0.021515981298733042,0.007974038851990953,-0.017751195343342213,0.027513738163283858,0.010764415351345306,0.013427251399639835
50,0.003923268694962706,-0.013534918400980867,-0.026853141604926915,0.03177406639494155,0.03764176433914727,0.08734846799044324,0.03790628799489715,0.022684370018144242,-0.013293106975691601,-0.019886363012011198
51,0.00906408850801866,-0.017449686457939966,0.03195651403544279,0.032987146810026395,0.043783032082419,0.03344474957879514,0.0029025417067542396,0.007221085628945011,0.00902087018533543,-0.029534921581718058
52,0.1784795106950509,0.17095955027704018,-0.011320186630305316,0.05327822497532394,0.0462263520970877,0.054118305348248005,-0.0074318819833296195,0.055383400241375814,0.05517479340364767,0.08078541694248285
53,0.023597433850476822,-0.022856495367242196,-0.004517566543534055,-0.07031992292326242,0.12512951565687028,0.04630595254479673,0.0033421825569468046,-0.04227611970469211,-0.050498900630185264,0.010783273399662228
54,-0.045389581123573476,-0.05750531694245116,0.017527314762775668,0.028274969972201847,0.0331860274858787,-0.06097355054458573,0.036030525765955626,0.20527086862786997,-0.02177030502227734,0.22666738584077392
55,0.04248574632216505,0.02403911798411785,-0.0006670782883442124,0.03209308509343252,0.032037542390131735,0.13328823247215815,0.10421237703207416,0.18772419387962436,0.06552574171230927,0.023924418008826748
56,-0.0489350186692615,-0.06482928669907931,-0.08472219196931578,-0.10825506337615295,0.263310632907053,0.11011995149387833,0.03595651255263394,0.08994307343333154,0.031214668156433666,0.002996970439633211
57,0.10133919983596766,0.039463226707756656,0.037833419266079034,-0.08240092046298034,-0.06711143021698956,-0.009372199840067003,0.001754605321988245,-0.001517564516523798,-0.14258923569181944,-0.06851762111446583
58,0.04800823393719242,-0.02996308879641303,-0.020846727225749255,0.10256063737013693,0.011702624363025375,0.0417510739700792,-3.963623685946036e-05,0.10150316879458134,0.14083582185004723,0.09874539105052259
59,0.07462004907188186,0.07988536334400807,0.018118850213676558,0.0025336243002390554,-0.10033392389766944,-0.06031508786027079,0.01974060520282703,0.00435558155294859,-0.018978511458347606,-0.15049273384696898
60,-0.062258592534061,-0.011200022754991325,0.017044371176663856,0.04724433085543002,-0.011456943698128315,-0.016235574331397593,-0.02641509517482331,0.02349940927067805,-0.016313320641010303,0.09849201751450516
61,0.026650294369621963,0.05023086249500809,0.021330709658760057,-0.03037192734020063,0.04806240645073723,0.016226096778767064,-0.03269455800362337,0.0670983972639024,0.024600949002244726,-0.00745868450345515
62,0.002721033292247158,-0.005133491311685329,0.04220342435102671,0.00888128311780124,-0.003576996288077466,-0.017420439501306575,0.03930624981704534,-0.03268418807681166,0.024820507352673524,0.05454457330743639
63,-0.011513472180371801,0.03614906441302523,0.005747103245119043,0.07395787540543002,0.042413614625101466,-0.009200394809037693,0.004299657044073789,-0.01473198548039481,0.0033751049213474834,0.011213727722435705
64,0.025144494961714538,-0.03647529900603461,0.09314832120171126,0.0720908090417364,-0.001832860749488936,0.009227329261559551,0.03341163695318257,0.0049317270532911505,0.007477942352647772,0.006612771198706547
65,-0.007547991372525836,-0.004042477083777581,0.020435228983264355,0.006297766455834597,-0.01669743734389148,-0.0253224956421449,0.04237123697766942,0.034037086276389676,-0.049407531129056194,-0.1434132833015306
66,-0.01928682094180781,-0.02094376794236849,0.013055502677213972,0.03913718739332794,0.0060348711455441165,-0.09190603741494878,-0.09492778842213713,0.014249098444838066,0.028343350896880053,0.030403777928640862
67,0.023175625805814403,-0.03553245916052851,0.02849595128758009,0.006364926000034128,-0.04579112302167692,-0.01582101293001888,0.05764210194520755,0.0704862757948348,-0.04677990554653519,-0.06866753903744134
68,0.016226096778767064,-0.03269455800362337,0.09547372235376145,0.07520625932878826,0.001623004560214426,-0.01534755215224717,-0.09563878585135667,-0.008340888828211813,0.2526262616941449,0.05619929885881941
69,0.01998665997633142,-0.031082690526254893,0.002430625486315612,0.060347406176913226,-0.022181734731348293,0.03302551187024177,-0.033401786587522055,0.0011471072145716112,-0.05562886314565989,0.11104851877539362
70,0.07633428797990718,-0.04962330899281994,-0.022169872968913627,-0.05821588772622714,-0.11916443213939447,0.06461142211478281,0.23535898697636634,-0.013624535480764548,0.22798934083862815,0.16445608965141556
71,0.044948861138336606,0.050512162209031305,-0.029910882190410843,0.09395215948939031,0.024905751099002196,0.04188973617586783,0.06439905428187961,-0.0007330077890140873,0.03764176433914727,0.08734846799044324
72,-0.026074719040020927,0.0927671693931366,0.010791209501792631,0.06260025505551696,0.05214769454175549,-0.01255877680473109,0.06719771983644916,0.06516418858680059,0.0492758897269837,-0.02646261069030074
73,0.0014569153378469603,0.018166813643522718,-0.001341686963325277,0.0033751049213474834,0.011213727722435705,0.013538887880741127,-0.017059377035281043,0.07331847075741482,0.030004976734141087,0.06201164737881865
74,0.16445608965141556,0.020530801045690356,-0.042678964071087205,0.023634010206012964,0.07067891964497917,0.015240547515204036,0.027084564191957573,0.008075881188370368,0.02740464613057831,-0.022181734731348293
75,0.04490965294620502,-0.04938033602649569,-0.05318883424782888,0.008718766633751039,0.024648367639700457,0.03451567945184562,-0.01021194743165507,-0.033074350021090174,0.04800823393719242,-0.02996308879641303
76,0.1315825200212921,0.1367068347800229,0.1311532579188743,0.11131571440938633,0.035793694190449386,0.04806240645073723,0.016226096778767064,-0.03269455800362337,0.09547372235376145,0.07520625932878826
77,-0.022856495367242196,-0.004517566543534055,-0.07031992292326242,0.12512951565687028,0.04630595254479673,0.0033421825569468046,-0.04227611970469211,-0.050498900630185264,0.010783273399662228,0.04645933327868312
78,0.061907521205541424,0.04354140256395621,-0.0011521168442352808,0.06996550155243682,0.0634970250320656,0.04812106459312323,0.017461980216704025,-0.027010873579979045,-0.014730314040599294,0.02826162078001348
79,-0.020431440671730198,0.01998665997633142,-0.031082690526254893,0.002430625486315612,0.07570685403943211,0.016543619986341563,0.017924797219877563,0.023580997183367442,0.017281620614598397,-0.034287320165793035
80,0.09381664737022734,0.14083582185004723,0.09874539105052259,0.1980595960206749,-0.007250054133614382,0.05536150111826453,0.04405280732275557,-0.03381423652864563,0.057357430003822034,-0.027931969716044284
81,0.02517833335626331,0.09044619152700702,0.05268977902213795,0.02176619879236522,-0.007656332504046889,-0.03507399595771937,0.016940676610758692,0.02902295906132065,-0.008191109106544123,0.0900989218150235
82,-0.01475725902830638,-0.02035423008061721,-0.027893117321920374,0.02639861893020655,0.029078939581978474,0.06331349843036885,0.03112869326451413,0.0019359245923828542,0.007020421424277806,0.00043711952401027877
83,0.015126061979743104,-0.02792503850162619,0.004381774557754737,0.01639230386462114,-0.06110037982224164,0.07946234483177844,0.04684663102592058,0.0061949975367046,-0.019068281816173573,-0.0713840292511914
84,0.007974038851990953,-0.00072590316482399,-0.0032982567368964053,-0.03826419835710366,0.031453163421733106,0.021294956482008322,-0.005346549189384994,0.08806943722472424,0.039865583625172084,-0.015285831653700205
85,0.0897037047873954,0.01998665997633142,-0.031082690526254893,0.002430625486315612,0.07067879187118188,0.032987146810026395,0.043783032082419,0.03344474957879514,0.0029025417067542396,0.007221085628945011
86,-0.1218280230092854,-0.038618769215352976,0.0017344377427880998,0.0383700697461459,-0.004229448637686191,0.04426037679894457,0.015024797213813964,0.08978943009235238,0.18811433798098445,0.09021814789768995
87,0.13145744601978232,0.09853586021489504,-0.04624443418091701,0.07546919914540791,-0.052644045068644486,0.057391731731546526,0.04265630603855725,0.022807142819862326,0.02439044517374037,0.017073106277451525
88,0.10652074418392923,0.14332260116698015,0.1311532579188743,0.11131571440938633,0.035793694190449386,0.04806240645073723,0.016226096778767064,-0.03269455800362337,0.09547372235376145,0.07520625932878826
89,-0.005346549189384994,0.08806943722472424,0.029232018333804663,0.012649918105789538,0.003923268694962706,-0.013534918400980867,-0.03374674071437715,0.009028741917982133,0.02870977967473705,0.022755690182547236
90,-0.04889617861396572,-0.056947025472608256,-0.08296368035457874,-0.12481355296141478,0.2341697026224454,0.11449748966614386,0.04721335484869471,0.1864918273196731,0.1912402838473926,-0.007339068801813674
91,0.022578594132397916,0.09140733834896966,0.044948861138336606,0.050512162209031305,-0.029910882190410843,0.09395215948939031,-0.011379091107375035,0.007798985953508917,0.07819459062322921,0.044448562392878324
92,0.056233847737528125,-0.15567643467981396,-0.05578242451271492,0.0027414211450370565,0.039360909878888926,0.02554805067516022,-0.011346396815389154,0.00966076592308283,-0.004896598863669388,0.001396149368181709
93,0.09511245755734427,0.19460797607474095,-0.008248630740864026,0.06208251319461728,0.04618033823150406,-0.00039668250200649,0.0320296105725281,0.04104858403868713,-0.10033392389766944,-0.06031508786027079
94,0.10652074418392923,0.15471591201636187,0.1195536119516561,0.16077321134488992,0.0059681337722265965,0.04167222769359799,0.025144494961714538,-0.03647529900603461,0.09314832120171126,0.0720908090417364
95,0.002021835830374982,-0.0018427708801756102,-0.0033481605894797144,0.012649918105789538,-0.0033481605894797144,0.012649918105789538,0.003923268694962706,-0.013534918400980867,-0.026853141604926915,0.04509197743886771
96,0.03779158738155633,0.00851847444375363,0.021435570978467603,0.015126061979743104,-0.02792503850162619,0.004381774557754737,0.01639230386462114,-0.06110037982224164,0.07946234483177844,0.04684663102592058
97,-0.027893117321920374,0.02639861893020655,0.029078939581978474,0.06331349843036885,0.03112869326451413,0.0019359245923828542,0.007020421424277806,0.00043711952401027877,-0.006680494674934709,0.011206439169149186
98,-0.029534921581718058,0.02709928010278606,0.055970802408372225,-0.026072889377660884,-0.12253989570409915,-0.03621649721069029,-0.0131336109081202,0.0506174831210367,-0.0031455015921875735,0.04556569985235456
99,-0.030094690370443412,0.004887389884845521,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.15927582686149339,0.13331833453538028,0.005168656270110838,0.01860029890708141,0.06669800285182495
100,-0.00887580242302415,0.011878759963531013,-0.01970843724354158,-0.001764216062209568,-0.06529203476732443,0.10692926466615334,0.052818503065756854,0.01695484128659917,-0.037715375123555536,-0.05917818288180227
101,0.007822680867767927,0.03141904600384711,-0.014865073275704896,0.037043997380734404,-0.04056938058421847,-0.005637525045480252,-0.04471708607168182,0.002353141630354524,-0.001668183540305831,-0.12036325534435462
102,-0.004922972172201207,-0.0002762711550266936,-0.1449848810164573,-0.07282663330833591,-0.011106035712797547,0.04490965294620502,-0.04938033602649569,-0.05318883424782888,0.008718766633751039,0.024648367639700457
103,0.01081979999768568,-0.02994043999248146,0.00732898516381754,0.02039034568448307,-0.055460249568366704,0.02770419661784631,0.08287636971891303,0.05118625414794426,0.020701877565899043,0.06392473766982591
104,0.02639861893020655,0.029078939581978474,0.06331349843036885,0.03112869326451413,0.0019359245923828542,0.007020421424277806,0.02340268207023865,0.015240547515204036,0.027084564191957573,0.008075881188370368
105,0.06679229388045187,0.03227390694017979,-0.0162359438464235,-0.09028939417877037,-0.002782893872620861,0.07608944778980152,-0.0005898371524523021,-0.0489350186692615,-0.06482928669907931,-0.08472219196931578
106,0.08976295191255872,0.042288990324287054,-0.009681890320329786,0.05112307606913304,0.023963976708823272,0.05674287905853458,0.04682409768225949,0.02423140145385302,0.014796192932722805,0.015719992289216157
107,-0.014210233821178028,0.05595520268387419,0.017269539927308293,-0.035612895278368584,-0.05865601678933303,-0.06176180680248807,-0.11395230555630652,0.10191809335007525,0.23386517694246298,-0.029486601211345186
108,0.07502408584230007,0.06667213500753454,0.06959588102455792,-0.009936918659731264,0.021563445257773702,-0.055460249568366704,0.02770419661784631,0.08287636971891303,0.009333812953931188,-0.016832619674398547
109,-0.01922870684246713,0.02517833335626331,0.09044619152700702,0.05268977902213795,0.02176619879236522,-0.007656332504046889,-0.03507399595771937,0.016940676610758692,0.02902295906132065,-0.008191109106544123
110,-0.08889000711334612,0.008442502072560752,-0.03322227229726265,0.06547859457587751,0.012552498632147085,-0.0005763305691675266,-0.039406788034806274,0.06748800444979743,-0.04850554726351195,0.026955011035204188
111,0.011257117079635537,0.009885871632892783,0.013450894429110424,0.02415492521826854,0.13679031692311297,0.12367975797769766,0.16899550807497488,0.08105651591925545,-0.0049851771713745364,0.07472554095781088
112,0.016940676610758692,0.02902295906132065,-0.008191109106544123,0.0900989218150235,0.04022077283856794,-0.0173456788167319,0.006702524739548357,-0.007547991372525836,-0.004042477083777581,0.020435228983264355
113,0.002996970439633211,0.07365042419861502,0.05846382627014092,0.06370946940140053,-0.025506369445125927,-0.0010058767142069683,-0.017808305890816216,-0.016832619674398547,-0.08588848725511113,0.027031862256106813
114,0.08978943009235238,0.18811433798098445,0.09021814789768995,0.19038427574162717,-0.002725805564664397,0.02413714607568401,0.05068818011555717,-0.041133885201600016,0.08365555280968927,0.0799543854539114
115,0.0017344377427880998,0.025810595499099868,0.07819459062322921,0.044448562392878324,-0.006790861538028222,0.009433281355915271,-0.014600470371364999,-0.005535919993249112,0.01577757943279184,0.00788358795709604
116,-0.00496676521662024,-0.11399169447086158,-0.051075149006804765,-0.0021335904868741654,0.0331153666186435,0.008772262157337138,0.03948925873048987,-0.005579862452647787,0.077739445343134,0.03982964454413606
117,0.07633428797990718,-0.04962330899281994,-0.05073514033788832,-0.081205586329834,-0.07649533509282554,0.004887389884845521,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.15927582686149339
118,0.0313435380150615,-0.012788132184603986,0.023597433850476822,-0.022856495367242196,-0.004517566543534055,-0.07031992292326242,0.12512951565687028,0.04630595254479673,0.0033421825569468046,-0.04227611970469211
119,0.0025336243002390554,-0.10033392389766944,-0.06031508786027079,0.01974060520282703,0.00435558155294859,-0.018978511458347606,-0.15049273384696898,-0.06866403183244768,0.015151760354786346,0.02923423138402624
120,0.0246433542126176,0.08014730302853963,0.0551352858496667,0.020204766968143936,0.006982664079105983,-0.020490841137627124,-0.011513472180371801,0.03614906441302523,0.005747103245119043,0.07395787540543002
121,0.009028741917982133,0.02870977967473705,0.022755690182547236,-0.08633037716556878,-0.0929254930148846,0.009416902762785275,0.010180296726133154,0.032883772015831446,0.010764415351345306,0.013427251399639835
122,0.015847352608689344,-0.01262927522922229,0.09265456436381819,0.028878379176320676,0.006702524739548357,-0.007547991372525836,-0.004042477083777581,0.020435228983264355,0.006297766455834597,-0.01669743734389148
123,0.04684663102592058,-0.014229484226591703,0.05668850738506953,0.024910970380971356,0.04444616506221233,0.05750007864095875,0.029486966374752895,0.008080301731063687,0.06736312926851827,0.05180920723544425
124,0.03483200682607578,0.09687186759712554,0.15927582686149339,0.13331833453538028,0.005168656270110838,0.01860029890708141,0.06669800285182495,0.033619419513257524,0.09660961896248449,0.03875830766692102
125,-0.0019707085426019775,-0.07311732007286383,-0.09889894590370596,-0.07716690882936779,0.05481731158778569,-0.005529137560678465,-0.06566738679306296,-0.020389869958670415,0.0017092297775827784,0.05977963840371972
126,-0.0683707738427256,-0.1209672773677749,0.0023554476846316284,0.0281140192679024,0.029280853265727526,0.00342281220920832,0.01961569337155239,0.048659151818756505,0.12790301675578866,0.11004866409985843
127,-0.04904310773206642,-0.10338315238127574,-0.05509488366834008,0.011611238192971548,0.23950488532678857,0.04837086616455555,0.1043825189063411,0.1442516967700536,0.12849048001054955,0.020712984020955096
128,0.0540311695998272,-0.00521909168479309,0.05102624206575158,0.020933622671211866,0.04590908523343384,0.05961348252391238,0.031214668156433666,0.05194852180449573,-0.04572308988216685,0.11549969352514268
129,0.050713076916418395,0.02991114106029612,0.07775323221691115,0.08360971738967124,0.0441216471640192,-0.019269455674365138,0.05607678211970807,0.020127943408622548,0.0528040198596846,0.06414806547249353
130,0.043498732633943174,0.012981123408360313,0.059001729166159776,0.047856138232220576,-0.02592957193685902,0.0746436849787944,-0.0014635415701782864,-0.08258793842706147,-0.014210233821178028,0.05595520268387419
131,0.20618471364188823,0.09682711124749349,0.02679779099817386,-0.0074318819833296195,0.055383400241375814,0.05254682115963913,0.09243218492997904,0.059001729166159776,0.047856138232220576,-0.02592957193685902
132,0.09687186759712554,0.15927582686149339,0.13331833453538028,0.005670866501563713,0.04594981860169079,0.06319230671727441,0.07424945199336273,0.0540311695998272,-0.00521909168479309,0.05102624206575158
133,0.029239223785477764,0.016288290926872614,0.1315825200212921,0.1367068347800229,0.1311532579188743,0.11131571440938633,0.035793694190449386,0.04806240645073723,0.016226096778767064,-0.03269455800362337
134,-0.12342676797280178,-0.07282663330833591,-0.011106035712797547,0.04490965294620502,-0.04938033602649569,-0.05318883424782888,0.008718766633751039,0.009631178046194637,0.07365042419861502,0.05846382627014092
135,0.021294956482008322,-0.005346549189384994,0.08806943722472424,0.039865583625172084,-0.015285831653700205,0.002021835830374982,-0.0018427708801756102,-0.0033481605894797144,0.012649918105789538,0.003923268694962706
136,0.14083582185004723,0.05631950504083591,-0.03327052651534079,0.033919103148152926,0.04751357520136966,-0.045693205856184464,-0.12218888144058664,-0.03311736690928855,0.029156456970374847,0.020315402513363848
137,0.013427251399639835,0.05878796760083395,0.1442680668719345,0.09036745043547073,0.20817411967213192,0.009591104411358879,0.05631413212158116,0.042268457879275786,0.04737909836151648,0.0061949975367046
138,-0.05196133780222694,0.0028742228637099495,0.07942804085490669,0.03591066926944299,-0.03904979439636809,-0.08752271000182854,0.021403949475942596,0.06692223099929095,0.005262864003230632,-0.04889617861396572
139,0.020841236177624917,-0.03163850228123829,-0.023889878117802528,0.002353141630354524,-0.001668183540305831,-0.12036325534435462,-0.08772596864057779,-0.042448068992912216,0.057498151475025974,-0.03099676014357284
140,-0.03268418807681166,0.024820507352673524,0.05454457330743639,0.057247456131758044,0.023963976708823272,0.05674287905853458,0.04682409768225949,0.02423140145385302,0.014796192932722805,0.0823473341015913
141,0.0383700697461459,-0.004229448637686191,0.04426037679894457,0.015024797213813964,0.08978943009235238,0.18811433798098445,0.09021814789768995,0.19038427574162717,-0.002725805564664397,0.02413714607568401
142,0.010556726679935019,0.07369538944811423,0.03904977210986973,0.015847352608689344,-0.01262927522922229,0.09265456436381819,0.0452438535946445,0.02231189793737722,-0.08581948839162631,-0.06508105366372605
143,0.06260025505551696,0.05214769454175549,-0.01255877680473109,0.0933804507502066,0.03510483726889428,0.0183397684187012,-0.0032982567368964053,-0.03826419835710366,0.031453163421733106,0.021294956482008322
144,0.0017344377427880998,0.0383700697461459,-0.004229448637686191,0.04426037679894457,0.015024797213813964,0.08978943009235238,0.18811433798098445,0.09021814789768995,0.19038427574162717,-0.002725805564664397
