sim_id,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20,year_21,year_22,year_23,year_24,year_25,year_26,year_27,year_28,year_29,year_30,year_31,year_32,year_33,year_34,year_35,year_36,year_37,year_38,year_39,year_40
10,0.0634970250320656,0.04812106459312323,0.017461980216704025,-0.027010873579979045,-0.014730314040599294,0.02826162078001348,0.04939081639495947,0.012204001535472821,0.043707444721036194,0.03250377872011051,-0.016846829757837384,-0.02094376794236849,0.013055502677213972,0.03913718739332794,0.0060348711455441165,-0.09190603741494878,-0.07712035945429473,-0.03603910562800098,-0.05685112987281479,-0.1431778791867063,0.15155688308086152,0.1585077643839471,0.046004160625338054,0.1786110197944668,0.18605162301684083,0.015485571189997131,0.030169365189279703,0.05954689270225735,0.02699928247404044,0.05454706420919959,0.08976295191255872,0.042288990324287054,-0.009681890320329786,-0.011821118151533135,0.06081204173790412,0.026911105579761098,0.0492636195902073,0.07463734568278337,-0.002881656542227375,0.0655381680046193
11,-0.09028939417877037,-0.02844027685948375,-0.08772596864057779,-0.042448068992912216,0.057498151475025974,-0.03099676014357284,-0.056746431009554614,-0.002423868950951307,0.01041279437881343,0.046225217964285595,-0.0034178765959546687,-0.02871232318376256,-0.016800826856763127,0.019385155276800098,-0.0028759325671209564,0.07791135487191457,0.02344835378555335,0.013361807653441157,0.031711869931220056,0.015325103577544191,0.02367804367127799,0.019082143207103875,-0.05519291734833666,0.041034435089818105,0.012210156230299331,-0.05196133780222694,-0.04683298677402181,0.02639861893020655,0.029078939581978474,0.06331349843036885,0.03112869326451413,0.0518372205846103,-0.0173456788167319,0.006702524739548357,-0.007547991372525836,-0.004042477083777581,0.020435228983264355,0.006297766455834597,-0.01669743734389148,-0.0253224956421449
12,0.020907862155915197,-0.028446372447748804,0.012365818491159804,0.004842037492388549,-0.03719091389142518,-0.022830988391619886,0.06797811455886198,0.07420012214525842,-0.02068948773455074,-0.08974303515891574,0.017527314762775668,0.054775782089034865,0.1585077643839471,0.04331732004592603,0.11178376376371055,0.23686636505316352,0.05075880985350582,0.02759643671691845,-0.005297334717018741,0.054950776773823706,0.06351461633079457,0.06771129635265376,0.05930526082550541,0.05175229404135538,0.07463734568278337,-0.002881656542227375,0.02517833335626331,0.09044619152700702,0.05268977902213795,0.02176619879236522,-0.007656332504046889,-0.03507399595771937,0.016940676610758692,0.02902295906132065,-0.008191109106544123,0.0900989218150235,0.04022077283856794,-0.0173456788167319,0.006702524739548357,-0.007547991372525836
13,0.017461980216704025,-0.027010873579979045,-0.014730314040599294,0.02826162078001348,0.04939081639495947,0.012204001535472821,0.043707444721036194,0.04349646456222365,-0.011346396815389154,0.00966076592308283,-0.004896598863669388,0.001396149368181709,0.00385394882475879,-0.0035989485344935825,-0.0024272429711673232,0.007020421424277806,0.00043711952401027877,-0.006680494674934709,0.014945083156067693,0.005167882429577925,-0.006905108733557086,-0.029534921581718058,0.02709928010278606,0.055970802408372225,-0.03677184575890198,-0.1218280230092854,-0.038618769215352976,0.0017344377427880998,0.0383700697461459,-0.004229448637686191,0.04426037679894457,0.015024797213813964,0.08978943009235238,0.18811433798098445,0.09021814789768995,0.19038427574162717,-0.002725805564664397,0.02413714607568401,0.05068818011555717,-0.041133885201600016
14,0.09456087618775416,0.1442680668719345,0.09036745043547073,0.20817411967213192,0.009591104411358879,0.05631413212158116,0.042268457879275786,0.005827663009140014,0.020169020825399984,0.07150946280620203,0.04824130298852722,0.016537414449602463,0.011967390001827817,0.07472554095781088,0.02815498806673793,-0.03457835186186034,0.09907059068764777,0.009525257639794482,0.07623805115305331,-0.04895804795747495,-0.07821917475426834,-0.026852133123197418,0.0030069818919605347,-0.0021785246224466574,-0.10399664984710869,-0.10090048097460565,-0.049769954245097114,0.05369791876574997,-0.014347829529096627,-0.062258592534061,-0.011200022754991325,0.017044371176663856,0.04724433085543002,-0.011456943698128315,-0.016235574331397593,-0.02641509517482331,0.02349940927067805,-0.016313320641010303,0.09849201751450516,0.02872498488799084
15,-0.005133491311685329,0.04220342435102671,0.00888128311780124,-0.003576996288077466,-0.017420439501306575,0.03930624981704534,-0.03268418807681166,0.05813555917784697,-0.02996308879641303,-0.020846727225749255,0.10256063737013693,0.011702624363025375,0.0417510739700792,-3.963623685946036e-05,0.030429494047507367,-0.00887580242302415,0.011878759963531013,-0.01970843724354158,-0.001764216062209568,-0.06529203476732443,0.10692926466615334,0.052818503065756854,0.01695484128659917,-0.037715375123555536,-0.05917818288180227,0.008367286199831514,0.07633428797990718,-0.04962330899281994,-0.05073514033788832,-0.081205586329834,-0.07649533509282554,0.004887389884845521,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.14575672780352714,0.08734846799044324,0.03790628799489715,0.022684370018144242,-0.013293106975691601
16,0.09849201751450516,0.01685672166555747,0.025860773477762753,0.01870527823515234,-0.009681890320329786,0.05112307606913304,0.023963976708823272,0.05674287905853458,0.04682409768225949,-0.0011166604408174479,-0.021319727455457294,0.025455493242960484,0.03271750017330179,-0.04677990554653519,-0.06866753903744134,0.010675079839919726,0.04982300929955519,0.021457461599548977,-0.05439192569851582,-0.03603910562800098,-0.1083178855726867,-0.08772596864057779,-0.042448068992912216,0.057498151475025974,-0.03099676014357284,-0.056746431009554614,-0.002423868950951307,0.01041279437881343,0.046225217964285595,-0.0034178765959546687,-0.02871232318376256,-0.016800826856763127,0.019385155276800098,-0.0028759325671209564,0.07791135487191457,0.02344835378555335,0.029657446232651936,0.010578799310315386,0.029152458653708312,0.01081979999768568
17,-0.0004640594308981007,0.06575677282832645,-0.014169577538660988,-0.017246124246697962,-0.021319727455457294,0.025455493242960484,-0.01650675505206109,0.09376043479837523,0.015178932581916594,0.031711869931220056,0.015325103577544191,0.02367804367127799,0.019082143207103875,-0.05519291734833666,0.041034435089818105,0.012210156230299331,-0.05196133780222694,0.0028742228637099495,0.07942804085490669,0.03591066926944299,-0.03904979439636809,-0.08752271000182854,0.021403949475942596,0.06692223099929095,0.005262864003230632,-0.04889617861396572,-0.056947025472608256,-0.08296368035457874,-0.12481355296141478,0.2341697026224454,0.11449748966614386,0.04721335484869471,0.1864918273196731,0.1912402838473926,-0.007339068801813674,0.032708833873126085,0.06296168739633362,0.020149016518727223,0.09243218492997904,0.059001729166159776
18,-0.011378475219155786,-0.0810228182142374,0.005199332304599804,0.03239325159703908,-0.056947025472608256,-0.08296368035457874,-0.12481355296141478,0.2341697026224454,0.11449748966614386,0.04721335484869471,0.1864918273196731,0.1912402838473926,0.005394424926092233,0.033619419513257524,0.09660961896248449,0.03597544998645742,0.024648367639700457,0.03451567945184562,-0.01021194743165507,-0.033074350021090174,0.04800823393719242,-0.02996308879641303,-0.020846727225749255,0.10256063737013693,0.011702624363025375,0.0417510739700792,-3.963623685946036e-05,-0.031942801195905056,-0.004517566543534055,-0.07031992292326242,0.12512951565687028,0.04630595254479673,0.0033421825569468046,-0.04227611970469211,-0.050498900630185264,0.010783273399662228,0.04645933327868312,-0.031242931752715704,-0.04904310773206642,-0.10338315238127574
19,0.10692926466615334,0.052818503065756854,0.01695484128659917,-0.037715375123555536,-0.05917818288180227,0.008367286199831514,0.07633428797990718,-0.04962330899281994,-0.05073514033788832,-0.081205586329834,-0.07649533509282554,0.004887389884845521,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.15927582686149339,0.13331833453538028,0.005168656270110838,0.01860029890708141,0.06669800285182495,0.033619419513257524,0.09660961896248449,0.03875830766692102,0.042671270030834596,-0.031419770986970096,0.1016350791241134,-0.011178433807073207,0.005747103245119043,0.07395787540543002,0.042413614625101466,-0.009200394809037693,0.004299657044073789,-0.01473198548039481,0.0033751049213474834,0.011213727722435705,0.013538887880741127,-0.009866661182637375,-0.029950006555454843,0.041625614727588994,0.03305770518251055
20,-0.009936918659731264,0.029728891762537946,0.04405507131998533,0.036452961892731166,0.063505960378669,0.039632328378430816,-0.0027070038742869756,0.07406778941808727,0.05182666214494851,0.058840435390986504,-0.0051051083419211,-0.01607082458684289,-0.017449686457939966,0.03195651403544279,0.032987146810026395,0.043783032082419,0.03344474957879514,0.0029025417067542396,0.007221085628945011,0.009346032013199956,-0.014727339179581215,0.02043033461432674,0.006085282308852949,-0.013945795051438253,-0.027931969716044284,0.020422863599038738,0.0576371770949132,-0.026072889377660884,-0.12253989570409915,-0.03621649721069029,-0.0131336109081202,0.0506174831210367,-0.0031455015921875735,0.04556569985235456,-0.011807516043753458,-0.0040099439253633,-0.04624443418091701,0.07546919914540791,-0.052644045068644486,0.057391731731546526
21,-0.08889000711334612,0.008442502072560752,-0.03322227229726265,0.06547859457587751,0.012552498632147085,-0.0005763305691675266,-0.039406788034806274,0.06748800444979743,-0.04850554726351195,0.026955011035204188,0.06436676991295626,0.02303278315861766,0.023504173591286825,0.014790474462585109,0.02278155912917828,-0.02456315189035098,0.03329672356968668,-0.03136287361237509,-0.01315090154732808,-0.037196617343158475,0.09745846809380196,0.04415707487510739,-0.011378475219155786,-0.0810228182142374,0.005199332304599804,0.012765043902344708,0.04028733948383551,-0.045389581123573476,-0.043472820294300434,-0.03166469678688542,-0.1329047130515534,0.08950145097867729,0.20527086862786997,-0.02177030502227734,0.22666738584077392,0.16025330892228135,0.029606206151133886,0.036063760027324546,0.027953507033170056,0.036921828330294185
22,-0.028446372447748804,0.012365818491159804,0.004842037492388549,-0.03719091389142518,-0.022830988391619886,0.06797811455886198,0.07420012214525842,-0.02068948773455074,-0.08974303515891574,0.017527314762775668,0.028274969972201847,0.06867017589345809,-0.019069577522530502,-0.059344447409009064,-0.0976602067509475,-0.0557556817700381,-0.03205603826024159,0.2526262616941449,0.05619929885881941,0.07379625291980775,0.15240257127716805,0.1680627641109319,0.0007639960399501508,0.03846181439477531,0.05090386806201433,0.020149016518727223,0.09243218492997904,0.059001729166159776,0.047856138232220576,-0.02592957193685902,0.0746436849787944,0.02841273061469006,0.047442303827898546,0.0685423723087051,-0.00311542308986455,0.02744969203863194,0.10401486493516268,0.03510483726889428,0.0183397684187012,-0.0032982567368964053
23,0.02740464613057831,-0.022181734731348293,0.03302551187024177,-0.033401786587522055,0.0011471072145716112,-0.05562886314565989,0.11104851877539362,-0.024984417014047168,-0.1218280230092854,-0.038618769215352976,0.0017344377427880998,0.0383700697461459,-0.004229448637686191,0.04426037679894457,0.015024797213813964,0.08978943009235238,0.18811433798098445,0.09021814789768995,0.19038427574162717,-0.002725805564664397,0.02413714607568401,0.05068818011555717,-0.041133885201600016,0.08365555280968927,0.0799543854539114,-0.012964228954416082,0.01848809379400931,-0.10478409704311777,-0.050209993324580156,0.020283963990658363,-0.0005485705735380322,-0.01938484730921016,-0.1333113363375272,0.1784795106950509,0.17095955027704018,-0.011320186630305316,0.05327822497532394,0.0462263520970877,0.02728045160063736,0.08733021923824424
24,-0.0063949693526819855,-0.02155405246506647,0.07772641030097946,0.031176078979686366,0.03779158738155633,0.00851847444375363,0.021435570978467603,0.03339560384599197,0.03451567945184562,-0.01021194743165507,-0.033074350021090174,-0.0005691905900054693,0.0281140192679024,0.029280853265727526,0.00342281220920832,0.01961569337155239,0.048659151818756505,0.08430201731479531,0.008977307504258474,-0.02549187566543074,0.03916741147349725,-0.030720136272704167,-0.007930492469347556,0.08135867933125521,0.016237304618384896,0.03276785207007106,0.005616486133727918,0.031990468729583256,-0.028890134044899925,0.037347660292486595,-0.020533393111316484,-0.012436708278717812,-0.027914669894337645,0.10498664055254922,0.022458901633128824,-0.007778741942306582,-0.03716115413325973,-0.034936127697749966,-0.060590849561860845,0.07608944778980152
25,0.07633428797990718,-0.04962330899281994,-0.05073514033788832,-0.081205586329834,-0.07649533509282554,0.004887389884845521,0.24334785007519066,0.03483200682607578,0.09687186759712554,0.15927582686149339,0.13331833453538028,0.005168656270110838,0.01860029890708141,0.06669800285182495,0.004816931160551648,0.013393092697523859,-5.8338600625194406e-05,-0.010248523690522197,-0.15567643467981396,-0.05578242451271492,0.0027414211450370565,0.025628320800981142,-0.08823696391282364,0.002721033292247158,-0.005133491311685329,0.04220342435102671,0.00888128311780124,-0.003576996288077466,-0.017420439501306575,0.03930624981704534,-0.00487926298596212,0.05182666214494851,0.058840435390986504,-0.0051051083419211,-0.01607082458684289,-0.017449686457939966,0.03195651403544279,0.032987146810026395,0.043783032082419,-0.04518817997455629
26,-0.011346396815389154,0.00966076592308283,-0.015260808365570344,-0.07311732007286383,-0.09889894590370596,-0.07716690882936779,0.05481731158778569,-0.005529137560678465,-0.06566738679306296,-0.020389869958670415,0.0017092297775827784,0.05977963840371972,0.021435570978467603,0.015126061979743104,-0.02792503850162619,0.004381774557754737,0.01639230386462114,-0.06110037982224164,-0.004591051317929993,-0.06866753903744134,0.010675079839919726,0.04982300929955519,0.021457461599548977,-0.05439192569851582,-0.03603910562800098,-0.05685112987281479,-0.1431778791867063,0.15155688308086152,0.1585077643839471,0.046004160625338054,0.1786110197944668,0.18605162301684083,0.015485571189997131,0.030169365189279703,0.05954689270225735,0.02699928247404044,0.05454706420919959,0.08976295191255872,0.042288990324287054,-0.009681890320329786
27,-0.02942832466642877,0.03845109691278335,0.012275326094953992,0.10652074418392923,0.15471591201636187,0.1195536119516561,0.16077321134488992,0.0059681337722265965,0.04167222769359799,0.025144494961714538,-0.03647529900603461,0.09314832120171126,0.0720908090417364,-0.001832860749488936,-0.008054504811190783,-0.09009055783775237,0.029156456970374847,0.020315402513363848,0.006287851614069399,0.029239223785477764,0.016288290926872614,0.1315825200212921,0.1367068347800229,0.1311532579188743,0.11131571440938633,0.035793694190449386,0.04806240645073723,0.016226096778767064,-0.03269455800362337,0.09547372235376145,0.07520625932878826,0.001623004560214426,-0.01534755215224717,-0.09563878585135667,-0.034902765518025916,0.00110658245929761,-0.0019707085426019775,-0.07311732007286383,-0.09889894590370596,-0.07716690882936779
28,0.0010835265497321734,0.030169365189279703,0.05954689270225735,0.02699928247404044,0.05454706420919959,0.08976295191255872,0.042288990324287054,-0.009681890320329786,0.05112307606913304,0.023963976708823272,0.05674287905853458,0.04682409768225949,0.02423140145385302,0.014796192932722805,0.0823473341015913,0.05731174544484317,0.028748656926538833,-0.006766053924133821,-0.013687465687720385,-0.014879420061233384,0.031133313490282106,0.007798985953508917,0.07819459062322921,0.044448562392878324,-0.006790861538028222,0.009433281355915271,-0.014600470371364999,-0.005535919993249112,0.01577757943279184,0.017210955642604907,-0.013148571141253456,-0.03327052651534079,0.033919103148152926,0.04751357520136966,-0.045693205856184464,-0.12218888144058664,-0.03311736690928855,0.029156456970374847,0.020315402513363848,0.006287851614069399
29,0.040829540244036434,-0.015009469703147637,-0.0033481605894797144,0.012649918105789538,0.003923268694962706,-0.013534918400980867,-0.026853141604926915,0.04509197743886771,0.031861365171198065,-0.060927950869310125,-0.13787805025683347,-0.0020105680194356466,0.04248574632216505,0.02403911798411785,-0.0006670782883442124,0.03209308509343252,0.032037542390131735,0.09059272686196553,0.05407329072383777,0.013963011136263486,-0.01443544461218946,-0.019067498641394894,0.01661130304753056,0.030664593091042983,0.045526761041284745,0.021049862769594634,0.06558987248581319,0.016226096778767064,-0.03269455800362337,0.09547372235376145,0.07520625932878826,0.001623004560214426,-0.01534755215224717,-0.09563878585135667,-0.034902765518025916,0.00110658245929761,-0.0019707085426019775,-0.07311732007286383,-0.09889894590370596,-0.07716690882936779
30,0.11178376376371055,0.23686636505316352,0.05075880985350582,0.02759643671691845,-0.005297334717018741,0.054950776773823706,0.06351461633079457,0.06771129635265376,0.07331847075741482,0.0021443880627073906,0.015240443207146707,0.05649429316671417,0.022833190338024337,0.05991057336089857,0.012552498632147085,-0.0005763305691675266,-0.012021179156231411,-0.020846727225749255,0.10256063737013693,0.011702624363025375,0.0417510739700792,-3.963623685946036e-05,0.030429494047507367,-0.00887580242302415,0.011878759963531013,-0.01970843724354158,-0.001764216062209568,-0.06529203476732443,0.10692926466615334,0.052818503065756854,0.01695484128659917,-0.037715375123555536,-0.05917818288180227,0.008367286199831514,0.07633428797990718,-0.04064440193279919,0.04645933327868312,0.09350244454357834,0.0408922640134475,-0.011000442122731982
31,0.05102624206575158,0.020933622671211866,0.04590908523343384,0.05961348252391238,0.031214668156433666,0.002996970439633211,0.07365042419861502,0.05846382627014092,0.06370946940140053,-0.025506369445125927,-0.0010058767142069683,-0.027893117321920374,0.04023619118118503,-0.03716115413325973,-0.034936127697749966,0.008499036672793286,0.03590981164249519,-0.030569674068653747,-0.06118506855572103,-0.15790354778416274,-0.010432458507049902,0.05886859575445568,0.254888216607517,0.012076025850456295,0.09177072063153116,0.20618471364188823,0.09682711124749349,0.02679779099817386,-0.0074318819833296195,0.055383400241375814,0.05517479340364767,0.08078541694248285,0.06554334326021176,0.015232563943364053,-0.00011492672750969557,0.06786289075018366,0.019644900767271215,0.061907521205541424,0.05233613335202923,-0.009681890320329786
32,-0.12253989570409915,-0.07290450683104488,0.058365230668770134,-0.013287997462302109,-0.05387380003170251,-0.02616373777776799,-0.0004640594308981007,0.06575677282832645,-0.014169577538660988,-0.017246124246697962,-0.021319727455457294,0.025455493242960484,-0.01650675505206109,0.09376043479837523,0.015178932581916594,0.031711869931220056,0.015325103577544191,0.02367804367127799,0.019082143207103875,-0.05519291734833666,0.030793703589048205,0.14168675613036044,0.22283684317037525,0.02323773830564187,0.03947689379387463,0.009830092162553105,0.04298146736515457,0.07502408584230007,0.03295739753483333,0.031133313490282106,0.007798985953508917,0.07819459062322921,0.044448562392878324,-0.004896598863669388,0.001396149368181709,0.00385394882475879,-0.0035989485344935825,-0.008671695817373782,-0.017376977939665986,0.03797585285006797
33,-0.09492778842213713,0.014249098444838066,0.013552328782214544,0.016249939377331123,0.019290237091062958,0.0007713046167454211,0.015126061979743104,-0.02792503850162619,0.004381774557754737,0.01639230386462114,-0.06110037982224164,0.06811044416381795,0.15240257127716805,0.1680627641109319,0.0007639960399501508,0.03846181439477531,0.05090386806201433,0.020149016518727223,0.09243218492997904,0.059001729166159776,0.047856138232220576,-0.02592957193685902,0.0746436849787944,0.02841273061469006,0.047442303827898546,0.0685423723087051,-0.00311542308986455,0.02744969203863194,0.15571732940364436,0.1680627641109319,0.0007639960399501508,0.03846181439477531,0.14477780651611785,0.02323773830564187,0.03947689379387463,0.009830092162553105,0.04298146736515457,0.07502408584230007,0.06667213500753454,0.06959588102455792
34,0.04028733948383551,-0.045389581123573476,-0.043472820294300434,-0.03166469678688542,-0.1329047130515534,0.08950145097867729,0.20527086862786997,-0.02177030502227734,0.22666738584077392,0.16025330892228135,0.029606206151133886,0.036063760027324546,0.027953507033170056,0.04594981860169079,0.06319230671727441,0.07424945199336273,0.0540311695998272,-0.00521909168479309,0.05102624206575158,0.020933622671211866,0.05840146346444081,0.05564475701208004,0.022683386114089713,0.016515814760306495,0.07041720673894585,-0.07354242632259278,-0.06866753903744134,0.010675079839919726,0.04982300929955519,0.021457461599548977,-0.05439192569851582,-0.03603910562800098,-0.05685112987281479,-0.1431778791867063,0.15155688308086152,0.1585077643839471,0.046004160625338054,0.1786110197944668,0.18605162301684083,0.015485571189997131
35,0.04237123697766942,0.034037086276389676,-0.049407531129056194,-0.1434132833015306,-0.009326092852967406,0.05522655912088008,0.011257117079635537,0.009885871632892783,0.013450894429110424,0.02415492521826854,0.13679031692311297,0.12367975797769766,0.16899550807497488,0.08105651591925545,-0.0049851771713745364,0.07472554095781088,0.02815498806673793,-0.03457835186186034,0.09907059068764777,0.009525257639794482,0.07623805115305331,-0.04895804795747495,-0.052588234417709635,-0.0131336109081202,0.0506174831210367,-0.0031455015921875735,0.04556569985235456,0.020701877565899043,0.06392473766982591,0.17290342797616506,0.11157955438534486,0.17354461860428042,0.005093046603205656,0.03998519926936727,0.04310360874963124,-0.03845370595166686,0.07462004907188186,0.07988536334400807,0.018118850213676558,0.0025336243002390554
