sim_id,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20,year_21,year_22,year_23,year_24,year_25,year_26,year_27,year_28,year_29,year_30,year_31,year_32,year_33,year_34,year_35,year_36,year_37,year_38,year_39
11,0.15393897360016306,0.19761304550629677,0.02142376130878798,0.14790068345907548,0.1487314156256121,0.10324074265731875,0.41273929263311837,0.11188733022267594,0.041833044802138675,0.16423345150199387,0.34420313066051533,0.2168640711591765,0.009298882148327081,-0.0383099763157595,-0.047073960368327894,-0.013962820971272327,0.1264663561582946,0.1941570191105304,-0.19610239907365334,0.06996842960122795,-0.06792071493257124,0.16967772942187676,0.204595527238965,-0.02843851031233624,0.013007119212219198,-0.04958406704940954,0.12712142824570072,-0.125816656654417,-0.07035088164516534,-0.01680443083464367,0.25328475340079226,0.45515735956248315,0.07523013658664723,-0.08278149082449637,0.08266076384323684,-0.03956531323641832,0.13700440057021046,-0.06894830080742576,0.023343396424954754
12,0.07058860778755283,0.1457195440024699,0.06208627882385165,0.2595667972719158,0.08956393952712527,-0.14815823737966982,0.2060559580229726,0.033580096580492214,-0.014946972935505065,0.298845709937557,-0.05463859546101868,0.08245192033466586,-0.020338092772793748,0.2734865762313692,0.024054558233556955,0.10509779538676978,-0.1013127127255109,0.28686781618182033,-0.06370913145950685,0.20397470080098912,0.23545658998683816,0.25420769321778947,0.3503884969474096,-0.07566778184899026,0.12868330511487636,0.09146643522706666,0.1312568458672032,0.23304482924540415,0.08750811342019471,-0.03318560403087589,0.059342966526414465,0.3040607203360963,-0.0766356790914332,0.08341696078467464,-0.05316002828347899,0.23468389852572868,-0.13007908591102868,0.027041170726226804,0.05572447706117756
13,0.08855191966625209,0.44755333327337543,0.3067020385484489,-0.05898118454590573,0.4109233744881957,-0.07822281093950911,-0.15431057261366377,-0.11335200167929171,0.10058098633447687,0.14789208911748442,-0.19007036528918553,0.13356634717116034,0.03674331754576521,0.17317232744263933,0.021380286455530362,0.20238895945739133,0.15219847120884644,-0.07589161477770456,0.2886435885344245,0.10183640324414145,0.17670269431852614,0.25890844984414896,-0.05237299444110921,0.06102813238283611,-0.033772187695749634,-0.04846740556569151,0.10935570667396477,0.11980377678190401,0.27009060912004035,0.27885310111526307,0.06960293996764966,-0.03565601795233997,0.610407988448135,0.40886028572009536,0.05807749131635731,-0.046989805260124085,0.016325178127198692,0.11146843206559498,0.23825979750701376
14,0.21301824427808924,0.13348587669327983,0.03937028243352425,0.09566284836713024,0.03102214508432466,0.08221359322527655,0.058520012070979455,0.14650285119561146,-0.15557553088843812,0.026442451387261423,0.03355439624915579,-0.07094846617515782,0.049237768959700334,-0.061807264764020875,-0.014295089969057484,0.033768006939479456,0.03857251204021184,-0.002866345207172327,0.23385236233086237,0.10026159590300532,0.11732633536815285,0.1047320095251687,-0.014734651620636141,-0.041292076988868276,0.19319459129846517,0.025478268377406632,-0.14352869040734684,-0.18880431225704308,0.10314318211989115,-0.023332297785542133,0.06334207662339231,0.0004988460945760664,0.01842604446219198,0.049236044038919236,-0.084624335095139,0.06995562189797133,0.21559989476400143,0.1715769158661462,-0.1400941116722989
15,-0.09551339412474302,-0.09450085936243002,0.039245802494085824,0.1954994151017655,0.1174161500546298,-0.14162365061231408,0.08001017546843259,0.18832086405238901,0.013059768299342522,0.3659235876524929,-0.012655709051743846,0.24471333904067816,0.4457176088325321,-0.08799134305998058,0.029313215882578403,0.15371413178025795,0.6126036411602047,-0.14541142441783084,0.1524480035547502,0.11200994169416689,0.016492760474409174,-0.03538503741560306,0.0032137977753199376,0.03201394892000464,-0.08723073866760545,0.31007790831168913,-0.0683267932434879,0.015829014017888277,-0.013910440513195454,0.017671068353114272,0.08524763577923311,-0.025874201876437186,0.04082274486842463,0.33510037263263737,0.22646671238772265,0.03398504957280091,0.20347301444059918,-0.027221380826857766,0.10372769842530194
16,-0.10544142509801513,-0.07253764312400446,-0.03926115600375002,0.25503948976402424,0.10439514324252919,0.14977457953515172,0.09336480872893382,0.12366572037510237,0.13119412519718598,0.18198566477001843,0.09469917367865754,-0.045279281360714685,-0.029987879451215393,0.25132124052297833,0.2831256768152688,0.15146987969687853,-0.12968680403749744,0.3100255798435667,0.11740923330946385,0.06240553064328691,0.07518868842461668,0.022928075523654945,0.340858044807246,0.328026618431176,-0.06314979072920446,0.04696541002317911,0.11464084089589477,0.26114230634754265,-0.21223811382330782,0.20705978398470326,0.32553413863113456,0.027954151071083233,0.06551489509744424,0.25595194125446796,0.12368518375181003,-0.09603596194009145,-0.07697508003321507,-0.06078946291623688,-0.10587585057863746
17,0.06977542676467752,0.0021631666158299367,0.07617510185655729,0.17113926405330715,0.34362602036189305,0.10039798761584473,-0.15537924505968115,0.2777564451777641,0.05445792439792441,0.24143428123060384,0.010822157563434187,0.11254221174808365,0.052115680670402176,0.06678876019516267,0.25896396347588624,-0.015314794406126375,0.09279488442280859,0.10063213894696799,0.018580719191620743,-0.19118938242032713,0.1186695533062736,-0.2541938318466468,-0.11615898388717671,0.009341128250862862,0.13021453463569865,0.19421838262798308,0.18902892036859864,0.1545799782078663,0.02183876361810566,0.24922864625350427,0.034544110826689955,0.23442133172258628,-0.19468745523882547,-0.0520235170909672,-0.005284962363151013,0.07004584347467224,-0.2105502631746079,0.1870862054112481,0.2140581583851513
18,0.18315275190838487,0.0022840849214369463,0.2879724638243917,-0.001624334022472862,0.20137987869936724,0.06244206042357603,0.06780475774129724,0.049492132654685106,0.06754106486682088,0.23300506702449075,0.2854893259708122,0.28359449142421367,0.2015274867869974,0.16534383275734932,0.13373594946141143,0.33881846546839633,0.01202048550775392,-0.012384888614866418,0.07700745048403745,-0.1341124812760739,0.03864815999155313,0.06247174069590278,-0.06069697111468708,-0.0052687256826889906,0.16927240072015848,0.039522428673095966,0.08078911335033112,0.2207981844350051,-0.009966422031458033,-0.07445076787072702,0.06478926004805508,0.12972854896427854,-0.14987228431160482,0.16361108729023122,0.028532133277578975,0.015596220828814955,-0.040519777703512894,0.04566191960619026,0.2100774996367285
19,0.14483650826283623,0.18687210923338715,0.022220857890762113,0.31120091622963075,0.2595298283285663,0.06846690511966669,-0.23298539947229513,0.07949667787898718,0.5203897509972399,0.06380805416606838,-0.05902498695508418,0.3308074627032078,-0.009166630603529291,0.14100570908079413,0.1810377114050108,-0.11123140273502374,0.08914368199482614,0.24726850334339923,0.028039089939447592,0.16466627554488888,0.06885965169010921,0.2216238731423268,0.35625141352175227,-0.06768506486909687,0.03367521762269643,0.12719150901867948,-0.010611095855297958,-0.034796045802363174,0.025909638374638888,0.035954812947729176,-0.013467376004941523,0.11796791864729528,0.18817990340144197,0.17898005445576248,0.16915151054248323,0.24788267869619696,-0.0984025504906626,0.05674191016791519,0.09856586540999857
20,0.1465678040052889,-0.1264989754564666,0.36186039455495744,-0.042191522988813124,0.1090860120574968,0.17778776285262787,0.2312480636668539,-0.017029404058713005,0.0011908468981662867,0.12427948651501564,0.1555856915562781,0.20424086470430236,0.06493105716228387,-0.017955736170710446,-0.09471563847728093,0.33883205922991144,-0.09915153106851005,0.172400827492597,0.11134207498080873,0.18184549551112217,0.21103709039103657,0.2735146121021459,0.06493899832754968,0.12841760114807577,-0.16291538452011534,0.07917106411374153,-0.04387438711216407,0.05223471443442951,0.2556598886207795,0.08769457824155769,0.23255433030812034,0.04604790075564691,0.129038234876782,0.0182214643840497,-0.22333896367212214,-0.019847775191952688,0.03746348242056263,0.09489037983450932,0.07359969598581184
21,0.056192330743941366,0.2106872800176096,0.16207947078153206,0.020485600709194918,0.19910437711437323,-0.16590140830228173,0.03559580360118031,0.053570561670820194,0.2667562634436622,0.002884569733937914,-0.10944249460642275,0.09809645088979413,0.3313868769227506,0.045670037866779145,0.06047317098486893,0.046325716402265904,0.0810866629164404,0.2673365219234394,0.37832251691286256,0.1403935526468172,0.06007464912022176,0.35936822996651374,0.08793152959696227,0.08340751215059394,0.026689751030906317,0.03225872173356703,0.10786689296122054,0.03600318925345558,0.13316025222061434,0.08720516357763097,0.1532168393260782,0.023821284792800324,0.04772346638302394,0.108462149734599,0.08407619788461518,0.08845643754676291,0.246881052557407,-0.06208678866740991,-0.1601361865143346
22,0.17834996757060462,0.04221293731795739,0.27561387832207673,0.06312815758911539,-0.073582705395984,0.4199597184623214,0.13076257959753312,0.01468782305298455,-0.02319915730931299,0.15411573514370902,-0.013911903371353396,0.12907945920801223,0.2457319598085408,-0.09929301462919116,0.02688690251463166,0.1418334172828415,0.32660449115859236,0.20899650245530954,0.014019807424466846,0.29343518582201344,0.026433111187297298,0.05226491615346318,0.12695230188873885,-0.06532032816751865,0.5870166605614642,0.2504745401736561,0.10432431142886633,-0.0008405184922499753,-0.07305529885264128,0.12581849160439296,0.17287081491328427,0.020823551215445102,0.04753587870975706,0.15248903441087736,0.06552557738259601,-0.15165856321427174,0.16845119001410636,0.1073930662261311,0.17789985189063517
23,-0.024618682399925373,-0.180369558349746,-0.08384025910985071,0.11489674713429832,0.397758615573635,0.4472447274643814,0.11550441517181054,-0.1080200711919681,0.028480435359788503,0.1359951083736708,0.13448253686249445,0.08627847662878163,0.27220855562068236,-0.04255347040946067,-0.1848688412479328,-0.0399506746380196,-0.0740253846468244,0.42513864426533954,0.04812520621729144,-0.10484659054642598,0.1606361629692905,0.21952419396240463,0.08044977259303687,0.0997374386954093,0.2221416975139745,0.1456317224563901,-0.018104195619336405,0.15650290509993248,0.20746035982400524,0.12074998730264164,0.19891671098188501,0.1558036113573309,0.04133735637692704,0.05323473774027687,0.16001196042007093,0.00016815126603675346,0.24199656790540458,0.2525836876164118,-0.17111450250322036
24,0.06344812887067652,-0.02468091070742473,-0.010135979254240368,0.09280642823762197,0.050038746035175,0.15262849157616598,0.11755613199639736,0.12450577554823217,-0.028755771219746484,0.026358976304585946,0.29110659334039846,-0.21702069912872524,0.33425211526817655,-0.0010272076500443816,0.24605641415664636,-0.22846285248714582,0.017155737701750384,0.19474210168341188,0.09330689621680555,0.2203760133603192,-0.040130459294543175,-0.0009141450976296595,-0.012823962831972069,0.14408227673383767,0.13754638857908996,0.05608827593303434,0.03728810527315485,0.03362334551094581,0.08458423980325924,-0.04904942727962458,0.06493529841729662,0.053255919710117894,0.0015731688369822194,-0.0022364437494738487,0.2940192553655756,-0.007852750406142417,0.13029095195301132,0.2761726449014561,0.1784076542030686
25,0.07540274301457583,0.22003495757803715,-0.10498701206779382,-0.08257407389566929,0.01997537326712484,0.043060131543404045,0.059699023245986194,0.36186526871467395,0.32910063567115344,0.06746419916872926,0.10796048431733762,-0.04410132921790333,0.11696581115089555,-0.09549683516253049,0.2812550767707964,0.004193848752086726,0.15132193000847738,-0.09135003865174263,0.27990936050644843,0.1592088957743487,0.3756975564719687,0.0819215177419963,-0.12684994542497086,-0.029092670392830144,-0.08550470755465822,0.310646380802426,-0.009209790434108855,-0.02519248257388662,0.1568551340171065,0.10948871389128811,0.14185108022170168,0.0063322145553657005,-0.167821664312526,-0.09747678642409119,-0.1884698311405495,0.2620106631895769,0.20401328530298257,0.022800304726486642,0.16103371351056972
26,0.16835896711054588,0.16288157016118499,0.1476143324099808,0.20008655609130033,0.0839007887541019,-0.1909615360978386,-0.24529459175796375,0.259605820624746,0.15720853900077758,-0.2205467506103006,0.09669473304876375,-0.04064284569578147,0.0005222030669667088,-0.22945237473486835,0.18314522506341024,0.06121150282054488,0.18998749915248792,0.2318882257868986,0.26365907870439065,0.32278165192615726,0.11329492684737241,0.10277061296846646,-0.010946611833209663,0.1473140105483648,0.040679777363823666,-0.07635824110743417,0.24986581466179691,0.17488548471073706,-0.2375029541156357,-0.15370567405764735,0.0432969467795723,-0.0956448282202279,0.2548553819937267,0.09863763697046068,0.15452018532698886,0.21020263574671105,0.27411325699434186,0.03701548916653352,0.1635258187617119
27,0.10972405200632473,0.1900438162490634,0.15368363288932207,0.2889958362460452,0.1510977481316682,0.01091375073783496,0.09142036254007802,-0.07033699112649561,0.11967367959446484,0.30386642641920303,-0.005093449236477365,-0.12974632139033804,0.06398174249179767,0.007624862038849933,0.07474820146329852,-0.0033762196612976414,0.08576522540238996,-0.056233312143484926,0.3110357523210079,0.04427808911113518,0.14802228668942718,0.1847510414211304,0.05424815375583192,0.13912986362102986,0.04164662682536213,0.01536625229565769,0.04480415303070595,0.14441563752531494,-0.0856700198426319,-0.042477879336772606,-0.029727496451931956,0.00014025955086727215,0.24654894814513417,0.07092363839706217,0.0340178114900298,0.09527407484961303,0.2312911714813366,-0.022716997757954882,0.22561360027258326
28,-0.20119035098058624,-0.0394926842244433,0.2987630221404318,0.3124389856289336,0.10324753118446206,0.01973249749489736,0.1963808287617781,0.022127475349323245,0.3123875267762286,0.25294414251349506,0.18866108717487018,-0.03221693113199786,0.22038705466915776,0.04441426893592704,0.04667660969783549,0.02197810297115299,0.06248934133601369,0.14986807040699834,0.202107450386932,0.20252385598681943,0.6647432846460988,0.03379231733004917,0.25235685560150745,-0.007123761832229958,0.054197292003940856,-0.06816581942872824,0.26156414450317245,0.11774496402360835,0.09964242026813763,0.06561524506463345,0.21703900927912367,0.015393849331451603,0.13885473343932264,0.49246048990683544,0.06304867547206139,-0.0002344892153585132,-0.04833154147206775,0.20140074245021022,0.09252612264192428
29,-0.015942741718065756,-0.025865026595824014,0.08753171808414639,-0.046526524906558064,0.41605635123197526,0.05724068961601114,0.05914798493361273,0.07092982541423654,-0.14010745671093816,-0.09946536160604469,0.034659062307115684,0.08021857933482712,-0.07473212109722205,0.3455017297353731,0.14872878856895477,0.27809570963951513,0.25854477111062724,0.05322099843671246,0.47902949635902936,0.101052844772058,-0.14790775110226595,-0.19545170121607058,0.08431617827483429,0.21141378880557626,0.09378547172044205,0.35244760648047824,0.043360177514399245,0.16496535992856542,0.19056200716006466,-0.04941575165611256,0.12729747647471723,0.13562369088617232,0.24629615505902525,0.2648179691284971,0.22890290041498318,-0.01629664798795727,0.19008801902935768,0.24235814193925775,0.08857004884960284
30,0.19232442542690653,0.1951059430674984,0.25964918839333695,0.09400903781611114,0.1510934860689528,0.11072586826692765,0.092275463582151,0.0015026358247389737,0.037790807737521526,-0.06117351565068385,0.05588413397809622,0.18158800918809082,0.17113414676418803,0.1904127005614853,0.06703431177884633,0.29155020500570883,0.02111921820865814,0.19291516049757873,0.1410606208360341,-0.015760961332591195,-0.010584656238226464,0.18980515466005454,0.08732142788150998,0.12011767637309201,0.5991501505128383,0.1629722186980782,0.09907810970443753,0.18844448812889292,0.0030710886090408174,0.058738004275231015,0.14548978964580472,-0.023968814670761063,0.0784783531963189,0.05762582607132738,0.09782248862700738,-0.13462677214521224,0.35603558237227406,0.07100508929184324,0.16113448201939518
31,-0.050428463460034156,-0.08244223038954224,0.0866251388517838,0.039595723236371505,0.1762110764935101,-0.036678414044983176,-0.04412031278763906,0.12989624232741548,0.18362933926523373,0.2176002374866135,0.07894614000790501,0.1198276501754354,-0.02087546239444038,0.28014135265123397,0.2517342282066273,0.24661217230377974,-0.11649880835940829,0.2108315561280567,-0.013022501521216534,0.15252624626187594,0.1432833417537247,0.2637949867107974,0.05666933087594428,0.0363969681997971,-0.04764300178172853,-0.0688781048367354,0.16472186644059228,-0.035762378237980674,0.1778556763497552,0.030620693547155353,0.006416394000755776,0.22133655932447893,0.20579471063710386,-0.04636119510773107,0.058063979253561104,0.07966699750639106,0.1759499001075744,-0.015478976075314677,0.024897455381077682
32,0.0650012649070646,0.17950371494342554,0.2098387771313659,0.008724752352695653,0.3493265565414867,0.1398962340708234,-0.023569535183970425,-0.11271161233933558,0.013902249505014286,-0.20114114149738116,0.10514728833396081,0.15881845303818198,0.2683760777118205,0.15002427747948754,-0.13081860787290744,0.04150477334075031,0.1793149850660285,-0.18023586251102663,-0.027415916306456012,0.1682357144828599,0.08683070020077888,-0.16340249269267737,0.012306057003419246,0.08207454713501594,0.40456016108432924,0.020761756544657395,-0.038001401286225533,0.11336126730080753,0.12605371409774313,0.16005896589259105,0.2957959245035171,0.07045409103278621,-0.09292298925947651,0.08520144558558429,0.08193515067035007,0.22060168243980138,0.20109036375848066,-0.016335256250473495,0.19040207801640285
33,0.22579151561539468,0.05444539674037863,0.21764450845856764,0.1029648213725245,0.10462338379058389,0.05998818160231201,0.1958227943275468,0.554863427241177,0.11160443320345292,-0.06796932089800867,0.0488913645406408,0.003313725597139605,0.12532621668290256,0.06117628705650735,0.4898919770854451,0.1872498191565457,0.36734748211244406,-0.012426914535749178,0.051619384781833366,0.4021145474437229,-0.1267360666391686,0.09971079836757268,-0.11255578997846483,0.3125344349184036,-0.09743165138240173,0.03912680799672974,0.0557462103256694,-0.1282385932187805,0.47707106335394367,0.056917212853062615,0.3305247013494337,-0.01144389050698058,-0.10365170280115599,0.1094472424878814,0.10560449645501269,0.5635434252590239,-0.056085653165301896,-0.11497101080249628,-0.013415214527586206
34,0.12132442029919321,0.15905853512614865,-0.01871737931537598,0.032089936726025226,0.15611350564742033,0.23851997392869562,-7.881709961021777e-06,0.09636218554169584,-0.24080985736565141,-0.04670704137052639,0.1383049758789141,0.07626146276238677,0.05290131130413389,0.3226403538461562,0.0390250024221277,-0.06203247418457547,0.10695073636741848,0.10655068604282669,-0.06805230813955565,0.22406526678661143,0.33832257793643405,-2.6890383829192288e-05,-0.03536335633778831,0.06646307168213417,0.26262009705513556,0.003280662962872549,-0.01768930237036348,-0.00017053201799022144,0.1112652435423902,0.10756259689585046,0.05477190383139896,0.2558686116129656,0.43463968258304164,0.0016067319223489474,0.23031577339018727,0.11583395327719548,0.5782078279511029,-0.03593955768773749,0.03195947227762819
35,0.09265982264639594,-0.10056482062650574,0.049666542744534636,0.18035138947382445,-0.10291812416165491,0.09577148100954269,0.352851583402525,-0.0008864338499574576,-0.038288701102007106,-0.21876262209980446,0.06311834220824619,-0.12351683106611155,0.1570524885221476,0.3285446132354346,0.15710390750988656,-0.02539418171041674,0.17123555390505718,0.015205102381022684,-0.06636406855713506,0.011376234338008606,0.11097845791394856,0.028816374777580478,0.15232249833899392,0.4154165760327606,0.1649460500524813,0.1861602010954866,-0.009996578070168183,0.2760634816558869,0.126848363215458,0.22493577756033534,-0.024186395212086098,0.10966182324735141,-0.2012789066328129,0.029102018906501437,-0.032693415381404134,-0.05248898642945021,0.34214224494639445,-0.11424060855398044,0.05615844342743537
36,0.057088173354219895,0.15144308216668612,0.22353766816229892,-0.12240186321898927,0.004413672672661351,-0.01617606318574638,0.17551812409134415,0.21173001836954675,0.0209430710928018,0.0038491224348813358,-0.05450222079900535,0.1264488258002645,0.32900009797699314,0.12798356235518682,-0.016862882771272014,-0.03306904753426698,-0.018263010654631873,-0.128392009081574,0.3395715146568059,0.08458584119025092,0.030216117049075564,0.4274992275134688,0.10509592941814971,0.29729401723828186,0.11205600653357717,0.23571790764056755,0.08416232787001365,0.025205914161967602,0.13172826121373227,0.17660548803395093,0.23364694663896102,0.10190160834024775,0.04055649303838971,0.02459380084618923,0.11702681424329908,0.009566515095487116,0.03025963875677551,0.15052713228629355,0.15711594517511696
37,0.14510195528245085,-0.023256446084270355,-0.10585229637480364,0.11211596219422382,0.08971959852592071,0.023417130064995684,0.10255904303493901,0.19630187599977633,0.04671059693966395,0.12972920112300046,-0.051559457135635145,0.04426609411443927,-0.033750386515253195,-0.1065313475694526,0.13472364714661045,-0.2513617543526472,0.06510513279305274,0.18508263820610416,0.12938376359989667,-0.11829267066319926,0.1067879717938196,-0.14931536787414246,-0.0408808373338575,0.28732371366606047,0.09509526678195157,0.24621971744541238,-0.06646324055611785,-0.17605560632899764,-0.02450802792151119,0.2627898584531705,0.20642835345972932,0.22931428577294732,0.05318621055413031,0.06094031567618363,0.045994415459238214,0.5513178190103198,0.08536999104403353,0.34346616799516005,0.049661745998627715
